brand,make,year,price,km,cm3
Škoda,Fabia,2015,5900,123975,999
Audi,A3,2009,6690,169561,1390
Mercedes,Vito,2015,25990,128685,2143
Audi,A3,2007,4720,184196,1896
MINI,Countryman,2012,9790,90390,1598
Nissan,Qashqai,2016,11990,161852,1461
Opel,Astra,2017,10890,33941,1399
Audi,A4,2009,7799,114177,1798
Hyundai,i30,2016,7990,154535,1582
Citroen,C4 Grand Picasso,2010,2690,280135,1560
Volvo,XC 60,2016,23990,81851,2400
Seat,Leon,2010,4990,122158,1197
Mercedes,A 180,2016,17990,106463,1461
Škoda,Superb,2015,17490,108440,1968
VW,Golf 4,2002,2290,177000,1900
Audi,A4,1996,950,255,1
Seat,Exeo,2012,7700,178000,1988
MINI,Cooper,2008,5500,132000,1560
Opel,Corsa,2003,850,202254,1400
Peugeot,208,2015,6650,131000,1560
Renault,Twingo,2012,5500,110000,1150
Opel,Astra,2004,2000,208000,1700
Peugeot,508,2011,5950,229556,1560
Renault,Espace,2001,1500,280000,1998
Mercedes,320,2000,1500,210000,3200
Opel,Corsa,2007,2950,188500,1200
Alfa Romeo,147,2002,1700,185979,1900
Citroen,C4 Grand Picasso,2007,3600,228000,1600
Toyota,Avensis,2002,1950,270000,1998
Ford,Fiesta,2007,1450,130000,1400
BMW,318,2009,8790,189000,1995
Audi,A4,2005,2900,265000,1998
BMW,X5,2008,18000,135000,3000
Mazda,6,2005,3999,190000,1998
VW,Golf 3,1993,1100,280000,1900
Fiat,Punto,2005,1850,132400,1242
BMW,X5,2014,34999,102482,2993
Audi,A4,2011,11500,228000,1998
Škoda,Octavia,2011,6990,153970,1598
Honda,CR_V,2010,8000,192000,2199
VW,Passat,2011,7300,297340,1968
Porsche,Panamera,2011,31500,161000,4806
Fiat,Stilo,2003,1250,240000,1900
Ford,Mondeo,2001,1500,171000,1998
BMW,520,2013,14950,137987,1995
Rover,45,2001,900,190000,1396
Škoda,Superb,2016,14700,173000,1968
Ford,Fiesta,2001,950,355733,1753
Chevrolet,Epica,2009,4300,202000,2000
Ford,Focus,2001,2000,307000,1800
Opel,Adam,2013,7500,69000,1200
BMW,Serija 5,2014,17999,174655,2993
Alfa Romeo,147,2004,2200,176000,1910
Renault,Megane,2004,1700,230500,1900
VW,Touran,2007,4900,255000,1900
Škoda,Fabia,2007,2500,2560000,1400
Nissan,Qashqai,2017,16950,82688,1461
Mercedes,B 200,2010,7500,205000,1991
Mercedes,E 200,2006,3000,270000,2150
Opel,Astra,2005,3150,161000,1600
Hyundai,i30,2010,5800,82625,1396
Nissan,Qashqai,2010,7370,154325,1461
Ford,Focus,2002,1499,229500,1753
Hyundai,Tucson,2016,16500,130650,1685
Škoda,Fabia,2013,5700,108662,1390
Nissan,X_Trail,2016,16500,124100,1598
Fiat,500,2012,9950,122461,1368
Audi,A4,2009,7300,174000,1968
Renault,Megane,2004,1950,250000,1900
Mercedes,C klasa,2016,22999,141611,2143
BMW,Serija 3,2014,13990,133202,1995
Opel,Astra,2000,1250,250000,1910
VW,Golf 4,2000,2000,400000,1900
Fiat,Punto,2011,1900,200000,1242
Toyota,Aygo,2006,2100,170000,1000
Lada,Niva,2006,2650,80000,1690
BMW,318,2002,5600,199853,1987
VW,Touran,2005,3500,218000,1896
Nissan,Qashqai,2015,13800,88800,1598
VW,Tiguan,2017,18950,156658,1968
Hyundai,Santa Fe,2006,6200,160000,2188
Alfa Romeo,MiTo,2012,5150,149000,1368
VW,New Beetle,2003,3490,171438,1987
Land Rover,Range Rover Evoque,2016,27999,111449,1999
Nissan,Tiida,2008,4500,227447,1797
Peugeot,407,2005,2780,220000,2000
BMW,Serija 5,2014,17999,174655,2993
Škoda,Octavia,2015,15999,152655,1968
Mercedes,C klasa,2016,22999,141611,2143
Land Rover,Range Rover Sport,2010,15000,198500,3628
Toyota,RAV4,2002,3800,187000,1995
Fiat,Ulysse,2002,1599,260000,2200
Citroen,C4,2016,8950,112032,1560
Opel,Vivaro,2007,6000,220000,1900
VW,Golf 5,2004,3500,214000,1968
Renault,Scenic,2000,1550,200000,1600
Opel,Zafira,2001,1900,220995,1600
Lancia,Lybra,2001,1100,280000,1897
Opel,Astra,2002,1600,221550,1650
Lamborghini,Aventador,2019,499990,88,6498
Seat,Alhambra,2015,15990,144421,1968
Audi,A3,2005,4100,193500,1998
Seat,Ibiza,2016,7150,143126,1422
Fiat,Croma,2006,100,1,1900
Toyota,Avensis,2016,12650,166370,1998
Audi,A4,2006,4500,182000,1968
Peugeot,107,2009,2299,230000,996
VW,Passat,2016,13990,155726,1968
Renault,Kangoo,2006,1900,185000,1200
Seat,Leon,2003,4600,223025,1787
Jeep,Compass,2011,8750,144656,2143
Volvo,S60,2012,9999,153702,1984
Mercedes,B klasa,2015,14999,95957,1461
Renault,Scenic,2006,2750,265000,1426
BMW,Serija 5,2008,7990,248097,2996
BMW,X1,2010,9950,178000,1995
Suzuki,Wagon R+,2000,1450,140100,1298
BMW,318,2014,14190,177345,1995
Ford,Focus,2009,4000,172000,1998
VW,Golf 6,2008,5300,152000,1390
Hyundai,i20,2019,8490,24281,1248
Mazda,3,2008,3999,182815,1598
Mazda,2,2008,3299,139397,1349
Renault,Espace,2010,3799,249752,1995
Audi,A6,2009,5100,311170,1968
Dacia,Sandero,2009,1990,248475,1390
Mitsubishi,Colt,2008,2499,163018,1124
Renault,Megane,2008,2600,240000,1461
MINI,Countryman,2011,7699,141000,1599
Nissan,Qashqai,2015,11490,110722,1461
Mercedes,C 180,2002,3100,215000,1980
BMW,525,2003,1800,247000,2494
Seat,Alhambra,2014,11490,167000,1968
Renault,R 5,1991,300,150000,1108
BMW,530,2005,5000,290000,2993
Opel,Astra,2005,2400,180000,1686
MINI,One,2012,4700,190000,1600
VW,Golf 5,2004,3300,227000,1968
MINI,Cooper,2008,4800,170608,1560
VW,Passat,2006,3999,235000,1986
VW,Passat,2013,8600,159912,1598
VW,Golf 5,2006,3499,114490,1390
Seat,Ibiza,2009,3999,85854,1390
Fiat,Grande Punto,2007,2800,213393,1248
Peugeot,207,2011,3999,141946,1397
Škoda,Fabia,2016,5990,64642,999
VW,Polo,2008,2999,118652,1198
Audi,A3,2005,4800,270924,1968
Mazda,6,2010,5999,162540,2183
Honda,Civic,2008,5500,145000,1799
VW,Touran,2007,4900,237000,1896
Renault,Modus,2005,2150,86740,1149
Ford,Fusion,2005,2350,183,1399
Renault,Scenic,2004,1599,233000,1461
Opel,Meriva,2007,2990,155231,1600
Renault,Scenic,2004,1200,242000,1598
Opel,Corsa,2005,1650,227583,1229
Škoda,Roomster,2011,4200,180198,1598
VW,Golf 5,2009,6100,156964,1390
Seat,Leon,2012,4490,202180,1390
Mercedes,A 180,1999,1299,124069,1397
Renault,Clio,2012,4200,79250,1149
VW,Golf 3,1998,1799,216222,1595
Peugeot,108,2015,9490,42019,998
Peugeot,206,2003,950,206000,1997
Škoda,Roomster,2014,5300,179123,1598
Fiat,500,2009,7750,135730,1368
Mercedes,ML 270,2002,2900,320,270
Mercedes,C 200,2004,3500,200000,2148
Citroen,C5,2007,3350,176000,1560
Audi,A3,2004,3300,99000,1600
Fiat,Grande Punto,2007,3199,176286,1300
VW,Sharan,2014,16500,105200,1968
Daewoo,Matiz,2002,900,154000,796
Fiat,500,2015,13800,25000,1399
Hyundai,Matrix,2004,1499,165000,1493
Honda,Civic,2007,4250,154303,2204
Toyota,RAV4,2003,3390,177000,1998
Mercedes,E klasa,2011,12300,205752,2987
Mercedes,GLA,2015,18800,90648,2143
VW,Passat,2016,14490,183984,1968
Kia,Sorento,2003,4700,288900,2498
Peugeot,308,2015,7490,214643,1560
Nissan,Micra,2007,2190,126000,1240
Ford,Kuga,2013,12499,144540,1997
Fiat,Panda,2008,2350,97354,1248
Citroen,C1,2009,3950,98000,1398
Citroen,C5,2003,3000,232000,2197
Opel,Insignia,2014,7990,168467,1956
Audi,A8,2017,75000,18000,2967
VW,Passat,2003,2999,307422,1896
Mercedes,A 180,2006,3999,117000,1992
Hyundai,Elantra,2002,1100,111111,2000
Fiat,Punto,1998,999,193980,1100
VW,Jetta,2006,5000,196005,1900
Peugeot,207,2007,3850,157000,1360
Alfa Romeo,MiTo,2016,9500,17598,1368
Peugeot,207,2010,4000,156000,1360
Smart,ForTwo,2005,3900,122000,800
Porsche,Cayenne,2012,38000,171816,2967
VW,Polo,2004,2500,250,1
Fiat,Punto,2002,850,284723,1242
Fiat,Grande Punto,2006,2400,130000,1242
Opel,Corsa,2012,3200,201700,1248
Mercedes,190,1992,950,23000,1970
Nissan,Qashqai,2008,5790,140000,1597
Citroen,C5,2002,3000,178000,2197
Fiat,500,2008,3850,175000,1242
BMW,118,2007,4999,189000,1995
Nissan,Qashqai,2016,14997,43790,1461
BMW,320,2005,6490,221928,1995
Peugeot,308,2008,3799,127000,1600
Škoda,Fabia,2004,1800,257683,1198
VW,Passat,2003,2800,168296,1896
Nissan,Qashqai,2017,14000,131000,1598
Ford,Focus,2002,2650,186511,1596
Hyundai,Santa Fe,2006,4,190,1990
Peugeot,208,2015,6100,154000,1398
BMW,X1,2017,23000,79000,1995
Volvo,XC 60,2012,15700,169000,2400
Peugeot,207,2007,3300,160000,1
Yugo,Koral In,2007,500,75168,1116
VW,Sharan,2000,1000,385211,1896
Ford,Fiesta,2009,3200,181000,1560
Toyota,Avensis,2004,3600,190000,1995
Ford,Fiesta,2002,1000,185000,1242
Fiat,Multipla,2002,1550,330000,1589
Opel,Zafira,2006,3300,240000,1310
Yugo,Tempo,1998,400,100000,1115
Opel,Zafira,2007,2800,163985,1910
Chevrolet,Tacuma,2007,2050,155222,1598
Land Rover,Freelander,2005,4950,323300,1995
Peugeot,407,2008,3850,187000,1600
BMW,320,2008,4990,257000,1998
Peugeot,308,2007,3600,143000,1600
Kia,Ceed,2010,4600,112483,1396
Škoda,Fabia,2008,3790,195000,1896
Hyundai,Getz,2007,2250,113000,1399
Renault,Grand Scenic,2004,1900,257000,1870
Audi,A3,2004,2999,151000,1984
VW,Passat,2003,3000,210000,1900
Audi,A5,2014,18000,56000,1983
Mercedes,E 220,2001,1200,333000,2148
Mazda,Demio,2001,1100,170000,1300
Peugeot,206,2004,1300,196854,1100
Ford,Focus,2004,2199,206000,1800
Citroen,C5,2003,1700,225000,1998
BMW,320,2000,2650,224450,1968
Renault,Megane,2008,2950,231420,1390
Mitsubishi,Carisma,2003,950,220,1834
VW,Golf 7,2013,7900,220000,1598
VW,Golf 5,2003,3399,230000,1896
Renault,Laguna,2002,1750,297677,1900
Citroen,C5,2001,1400,1,1980
Ford,Focus,2008,4250,172000,1596
Ford,Focus,2004,2199,206000,1800
Chevrolet,Trailblazer,2004,6500,165000,4200
Audi,80,1989,1000,200000,1600
VW,Passat,2008,3850,243000,1968
Ford,Fiesta,2000,900,278000,1800
Opel,Agila,2004,2000,160000,1248
Opel,Meriva,2005,1700,117120,1
Smart,Smart,2010,4650,43000,999
Opel,Corsa,2009,2850,131700,998
Fiat,Brava,2002,900,232339,1600
Opel,Zafira,2000,1200,402000,1995
Peugeot,206,2001,1499,290000,1600
VW,Passat,2003,2500,200115,1598
Citroen,C4,2005,2000,250000,1560
Opel,Astra,2012,5750,162000,1686
Mitsubishi,Eclipse,1996,100,134000,2000
VW,Touran,2004,3300,229966,1968
VW,Passat,2007,4500,254000,2000
Audi,A3,2013,12200,164770,16000
Fiat,Grande Punto,2010,4199,218790,1248
Ford,Connect,2005,2650,301000,1753
Fiat,Stilo,2003,1550,157800,1800
Opel,Astra,2006,3000,237000,1910
Chrysler,PT Cruiser,2001,1800,220000,1996
Peugeot,Boxer,2006,2500,151300,1997
VW,Golf 4,2002,2550,198000,1900
Ford,Focus,2003,1200,2400,1753
Renault,Twingo,1996,799,168000,1239
VW,Touareg,2004,5970,230000,2461
Peugeot,307,2006,2800,188000,1560
Ford,C Max,2005,2600,132333,1800
Lada,Niva,2004,2550,102578,1697
Hyundai,i30,2009,3300,201280,1582
Renault,Scenic,2003,2100,200000,1600
Ford,Focus,2006,2350,196000,1560
Peugeot,206,2003,1750,198500,1600
Peugeot,308,2009,4250,231456,1600
Citroen,C4 Aircross,2015,12450,123000,1800
Citroen,Saxo,2001,570,232323,1100
Hyundai,Elantra,2005,1200,382000,1991
Renault,Laguna,2002,1650,269290,1928
Opel,Insignia,2011,6900,178283,1956
Opel,Astra,2002,1850,228000,1200
Fiat,Stilo,2003,1600,121700,1910
Škoda,Praktik,2008,2490,290000,1200
BMW,320,2004,2999,187456,1950
Ford,Mondeo,2001,1650,272354,1998
Audi,A6,2005,5499,212579,1860
Opel,Insignia,2014,6500,160350,1956
Opel,Astra,2005,2600,197000,1600
Audi,A3,2003,2850,259400,1998
BMW,318,2008,5950,242000,1995
Renault,Laguna,2005,1750,202000,1600
BMW,318,2007,5200,265000,1995
VW,Passat,2003,3000,183000,1896
Renault,Scenic,2004,2000,130000,1900
Citroen,Xsara Picasso,2002,1900,265500,1749
Smart,ForFour,2006,2500,220458,1498
Yugo,55,1990,400,10432,55
Opel,Meriva,2004,1750,1700,1700
Mitsubishi,Outlander,2004,3400,251000,1997
Renault,Laguna,2008,4390,280000,1995
Peugeot,307,2004,2800,180000,1997
Fiat,Stilo,2005,1850,189000,1910
Alfa Romeo,147,2001,1100,210000,1600
VW,Caddy,2012,6500,145100,1598
Fiat,Grande Punto,2006,2100,116000,1368
Volvo,S80,2003,100,171000,2400
Audi,A4,2006,4300,210000,2000
Kia,Sportage,2011,8950,175000,1689
Opel,Astra,2002,1850,226000,2000
Fiat,Grande Punto,2007,1800,217678,1248
Audi,A4,2008,8400,250000,1998
Opel,Corsa,2010,3700,188041,1229
Opel,Corsa,2003,1500,156,973
Renault,Thalia,2011,4250,113710,1149
VW,Touran,2004,3200,193000,1598
Opel,Antara,2007,5750,234000,1991
VW,Touran,2004,3505,267000,1900
Audi,A4,2007,4800,210000,2000
Mercedes,220,2005,5700,221752,2148
Audi,A4,2007,5700,187000,1968
Ford,Focus,2001,1100,315000,1800
Volvo,S40,2002,3150,220660,1800
Audi,A4,1996,399,250000,1800
Yugo,55,1990,400,10432,55
Peugeot,406,2004,2300,205000,2
Ford,Kuga,2017,16500,39000,1496
VW,Passat,2006,5100,172000,1998
Opel,Meriva,2007,2900,188000,1248
Audi,A4,2007,4100,200000,2000
Renault,Laguna,2009,7000,147200,1998
Renault,Megane,2008,2300,194500,1461
Citroen,C2,2005,2200,105000,1100
Ford,Focus C_Max,2005,2600,132333,1800
Renault,Clio,2004,1099,320000,1470
Opel,Vectra,2000,350,222000,1800
Renault,Laguna,2007,4750,158000,1998
Lancia,Ypsilon,2007,2000,181000,1400
Audi,A1,2010,10450,123000,1400
VW,Passat,2007,4950,235000,1896
BMW,320,2008,7150,163000,2000
Citroen,Xsara Picasso,2005,1600,230000,1600
VW,Golf 4,2001,2499,319000,1896
Zastava,101,2008,1450,23000,1100
VW,Passat,2005,3000,215000,1
Kia,Pro_ceed,2012,5999,76474,1396
VW,Golf 3,1997,1050,210000,1780
Opel,Meriva,2007,2690,191000,1248
VW,Polo,2006,3150,187300,1198
Opel,Vectra,2001,1500,270000,1997
Dacia,Sandero,2009,2500,158000,1390
BMW,318,2003,2590,217800,1951
Mitsubishi,Colt,2013,3750,174000,1124
VW,Touareg,2008,8399,238000,2500
Renault,Megane,2009,3300,180000,1500
Honda,Accord,2004,4599,218708,1998
Chevrolet,Aveo,2008,2000,162000,1150
Citroen,C4,2008,2890,228540,1560
VW,Passat,2008,4700,190715,1968
Renault,Laguna,2003,1950,145000,1870
Renault,Fluence,2010,5000,177500,1461
Opel,Zafira,2003,2000,210754,1990
Fiat,Stilo,2003,1700,270000,1910
Mercedes,C 220,1997,1100,360000,2155
VW,Jetta,1984,550,222222,1595
Peugeot,406,2002,1890,245000,1985
VW,Golf 3,1992,690,22222,1800
Audi,A6,2004,1100,240000,2400
Audi,80,1990,450,280000,1588
Ford,Mondeo,2002,1699,220500,1998
Ford,Fiesta,2005,1850,170000,1242
Renault,Megane,2003,1800,232,1600
Mercedes,E 200,2005,4999,420000,2198
Alfa Romeo,156,1998,1150,1598,1600
Peugeot,406,2003,1750,330000,1998
Škoda,Octavia,2014,13500,32884,1598
Kia,Carens,2001,1700,232000,1800
Fiat,Doblo,2005,2200,340000,1910
Daewoo,Nubira,2000,600,230000,1600
Renault,Kangoo,2002,2200,198148,1390
Chrysler,Neon,2001,1400,244334,1996
Škoda,Fabia,2006,2250,188000,1198
Peugeot,207,2007,2450,133000,1360
Ford,Fiesta,2015,6999,26000,1248
VW,Polo,2006,2300,203289,1192
Renault,Laguna,2012,5600,213500,1461
Renault,Twingo,2011,3400,76000,1149
VW,Golf 6,2010,7300,186497,1968
Mazda,6,2005,2250,202000,1998
Mercedes,A 170,2002,2200,149000,1689
Opel,Vectra,2005,1600,161136,1910
Peugeot,407,2004,3300,139000,1997
Fiat,Stilo,2005,1700,147892,1600
Peugeot,206,2002,1050,186576,1360
Smart,ForTwo,2000,1500,122990,600
Renault,Laguna,1997,1000,250000,1793
Renault,Clio,2002,1400,213000,1497
Peugeot,407,2004,3300,139000,1997
Fiat,Palio,2000,500,251,1242
Peugeot,Partner,2003,1100,210000,1360
Peugeot,307,2003,1300,220000,1997
Citroen,C3 Pluriel,2009,3300,89647,1360
VW,Passat,2007,4250,182600,1968
Peugeot,206,2001,600,300000,1
Mercedes,ML 320,2009,13000,300000,2987
Ford,Mondeo,2001,100,250000,1998
Fiat,Stilo,2005,2400,264900,1900
Peugeot,407,2004,3300,139000,2197
Hyundai,i30,2008,3300,196000,1582
Ford,Fiesta,1995,630,180000,1300
Peugeot,206,2001,600,300000,1
Suzuki,Ignis,2007,4700,194600,1328
Yugo,Florida in,2005,700,155400,1300
Daewoo,Lanos,1999,650,270000,1400
Peugeot,Boxer,2002,2750,410000,2800
Audi,A4,2001,2600,306000,1
Daewoo,Nubira,2000,650,190000,1998
VW,Polo,2001,2300,265764,1600
Opel,Agila,2007,1900,183000,1248
Suzuki,Swift,1998,499,180000,993
Fiat,Idea,2005,1800,219000,1368
Peugeot,307,2003,2200,195500,1998
VW,Caddy,2015,12000,128000,1600
Peugeot,607,2005,3300,250000,2200
Opel,Meriva,2007,3140,155042,1598
Opel,Frontera,2003,4000,183975,2171
Audi,A3,2005,3700,255000,2000
Peugeot,306,2000,1300,216000,1868
Rover,200,1998,640,263781,1400
Audi,A2,2002,3200,178000,1600
VW,Polo,2009,2999,210000,1198
Renault,Modus,2008,3100,154450,1461
Citroen,C3,2004,2000,221550,1398
Peugeot,407,2004,3300,139000,2197
Opel,Insignia,2010,6400,180000,1956
Renault,Megane,2008,2550,270000,1461
Opel,Vectra,2001,1150,190240,1998
Daihatsu,Terios,2002,3300,165100,1298
Mercedes,B 180,2009,5900,145000,1998
VW,Golf plus,2006,4250,233000,1896
Dacia,Logan,2008,2650,81500,1390
Mitsubishi,Grandis,2007,4800,256000,1998
Opel,Insignia,2010,6000,140000,1996
Ford,Focus,2006,2350,216400,1560
BMW,318,2002,2480,187300,1910
Toyota,Land Cruiser,1995,9900,246000,2980
Renault,Megane,2003,1500,244816,1900
Renault,Clio,2005,3150,168000,1390
Peugeot,307,2007,3000,126469,1600
Opel,Astra,2007,2350,123860,1598
Audi,A6,2014,17900,190000,1968
VW,Golf 1,1981,420,256250,1600
VW,Golf 5,2006,4600,234000,1896
Citroen,C3,2004,2350,216500,1400
Fiat,Punto,2001,970,220000,1200
Renault,Espace,2003,2290,202230,2188
Ford,Focus,2015,7999,162000,1560
Fiat,Punto,2004,1850,194000,1242
Peugeot,508,2012,7500,118000,1998
Renault,Megane,2001,800,26600,1600
Peugeot,308,2011,4500,187000,1560
BMW,520,2006,6500,205000,1995
Mercedes,E 250,1989,999,300450,2497
Škoda,Rapid,2014,7000,146351,1598
Fiat,Grande Punto,2008,2350,227400,1368
Opel,Antara,2011,8500,124400,2231
Renault,Talisman,2016,13200,164000,1461
Citroen,C3 Pluriel,2004,2190,237100,1587
Kia,Sorento,2010,12900,153000,2199
Fiat,Brava,2001,850,201000,1200
Seat,Cordoba,2001,1200,170650,1896
Renault,Laguna,2006,1450,250000,2200
Ford,Fiesta,2010,3400,208000,1250
VW,Golf plus,2005,3900,216500,1896
VW,Golf 3,1995,500,180000,1898
Citroen,Xsara,2004,2050,200000,1995
Škoda,Fabia,2000,1900,169,1389
Renault,Megane,2001,343,190054,1890
Fiat,Grande Punto,2006,3000,144730,1300
Dacia,Solenza,2005,400,230000,1860
Citroen,C8,2004,2800,260000,1997
BMW,330,2008,8000,203000,2993
Fiat,Punto,2001,1000,216000,1242
Renault,Megane,2004,1990,203000,1830
BMW,320,2006,5200,260000,1998
BMW,X1,2012,10600,265000,1195
Seat,Leon,2010,4999,260000,1900
Peugeot,3008,2010,6350,210000,1600
Peugeot,307,2005,1850,216000,1400
Opel,Zafira,2001,1850,165400,1997
Fiat,Grande Punto,2008,3300,184000,1248
BMW,320,2004,3850,179950,1995
Opel,Vectra,2006,3499,163760,1910
Dacia,Logan,2007,1650,112000,1390
VW,Bora,2001,2200,1,1900
VW,Passat,2007,3900,226000,1968
VW,Golf 2,1988,750,38000,1300
Fiat,Seicento,2002,1100,145000,1100
Opel,Meriva,2003,2250,184367,1007
Renault,Scenic,2003,1500,214497,1900
VW,Polo,2011,5700,156227,1598
VW,Passat,2005,3400,234,1984
BMW,X1,2013,11100,213000,1800
VW,Touran,2004,3000,500,1896
Mercedes,A 180,2010,4700,145000,1991
Suzuki,Baleno,2001,1600,170,1600
Audi,A6,2006,6400,193000,2398
Opel,Corsa,2011,4200,179000,1200
Renault,Scenic,2000,1100,36000,1600
Ford,Focus,2008,3500,125000,1800
Audi,A4,2002,2700,145635,2000
Renault,Laguna,2007,2200,270200,1870
Fiat,Tipo,1994,500,150000,1600
Opel,Zafira,2002,1549,320000,1995
Renault,Megane,2003,1400,223500,1870
VW,Passat,2001,2300,241938,1896
Renault,Laguna,2001,1200,228000,1600
Opel,Corsa,2007,2300,84000,980
Ford,Fiesta,2008,2750,175000,1399
VW,Golf 4,2001,1450,199899,1578
Mercedes,A 170,2002,2050,203000,1698
Ford,Focus,2004,1550,209000,1800
Audi,A6,2008,7250,220000,2000
Renault,Laguna,2002,1350,208000,1870
Fiat,500,2008,4300,234000,1242
Mercedes,C 220,2015,14990,215000,2148
Seat,Ibiza,2010,4400,97000,1199
Fiat,Stilo,2002,1000,280000,1900
Fiat,Grande Punto,2006,2400,160000,1898
Peugeot,107,2010,3000,125000,998
VW,Passat,1995,950,300000,1900
Peugeot,308,2015,8100,114400,1997
Peugeot,206,2009,2500,169518,1360
Daewoo,Lanos,2000,9,297562,1400
Opel,Corsa,1999,800,124145,973
VW,Golf 6,2010,6699,218000,1598
Citroen,C4,2017,9990,29000,1600
Audi,A3,2004,3000,210000,1896
BMW,320,2002,3150,250000,2200
Peugeot,307,2001,1350,183000,1600
Volvo,V70,2003,2000,280000,2400
VW,Passat,2007,4600,299000,1898
Audi,A4,2001,2900,250000,1900
Lexus,IS 220d,2009,8550,187550,2231
Alfa Romeo,159,2006,3900,180000,1890
Opel,Corsa,2004,2400,193000,1252
Peugeot,206,2006,1700,171000,1100
Peugeot,206,2008,3250,80000,1400
Renault,Megane,2009,4500,164577,1461
Opel,Astra,2003,2399,227000,2000
Mazda,3,2006,2800,217500,1560
Fiat,Punto,1996,200,230000,1100
Mercedes,A 160,2008,3000,209000,1992
Renault,Twingo,2003,1250,163000,1149
VW,Passat,2007,4800,217000,1968
Opel,Corsa,2011,4250,93620,1249
Hyundai,Getz,2003,1870,172000,1341
Fiat,Punto,2002,1350,276000,1700
Daewoo,Tacuma,2002,1300,233000,1600
Renault,Scenic,2005,2000,253575,1900
Zastava,Koral,2005,480,86000,1100
Opel,Zafira,2001,1450,265000,18000
Toyota,Carina,1991,800,221000,1600
Fiat,Punto,2004,2350,181000,1242
Škoda,Fabia,2007,3500,136302,1399
VW,Vento,1997,999,350000,1900
Mercedes,E 320,2001,1650,280000,3200
Peugeot,207,2010,4350,206000,1560
Škoda,Octavia,2008,3650,176000,1997
Opel,Meriva,2003,2199,186750,1686
VW,Passat,2002,2150,307924,1900
Mercedes,C 220,2001,2800,272977,2148
Audi,A3,2013,10990,198143,1598
Renault,Laguna,2006,2100,241000,1870
Alfa Romeo,156,2000,350,200000,1600
Hyundai,Trajet,2001,2550,250000,2
MINI,One,2004,3650,245,1364
VW,Golf 6,2009,6299,245851,1390
VW,Passat,2002,2200,222800,1469
Hyundai,H_1,1998,100,999999,2500
VW,Golf 5,2005,3650,174700,1900
VW,Golf 4,2001,2300,27350,1900
VW,Golf 5,2006,3900,300000,1896
Opel,Astra,2003,2250,190000,1600
VW,Golf 4,2001,1600,325000,1900
Renault,Megane,2002,1600,193168,1870
Audi,A4,2005,4150,190000,1989
Ford,Focus,2007,2800,213000,1560
Opel,Corsa,2009,2999,122400,1200
Peugeot,307,2008,2299,168400,1570
Citroen,C5,2004,1350,234256,1998
Citroen,C5,2005,2450,194000,1600
Audi,A2,2002,2500,200000,1400
Ford,Focus,2004,1250,310000,1800
VW,Passat,1999,1750,275000,1900
Audi,A4,2008,7700,183000,1800
Renault,Laguna,2002,850,270000,1900
Ford,Focus,2000,550,140000,1400
Citroen,C5,2010,5300,259000,1600
Opel,Zafira,2004,1950,240000,1995
Seat,Alhambra,2008,4400,195000,2000
Opel,Vectra,2003,2200,213000,1995
Opel,Astra,2008,3550,175400,1700
Renault,Laguna,2004,1800,220000,1870
Fiat,Doblo,2008,4500,255128,1910
Opel,Astra,2007,2400,218000,1686
Citroen,C3,2011,4400,178646,1398
Suzuki,Grand Vitara,2006,5799,228500,1995
Opel,Corsa,2001,1350,250000,1389
BMW,520,2005,4700,263178,2171
Mazda,323,2002,700,158000,1600
Opel,Combo,1999,1200,293000,1687
Peugeot,308,2008,3300,182000,1
Renault,Scenic,2004,1700,207000,1900
Yugo,Koral In,2006,650,130000,1190
Ford,Escort,1991,100,200000,1800
Audi,A4,2001,3,270000,1900
Citroen,C3,2011,4400,178646,1398
Mercedes,A 160,2008,3800,226000,1992
Renault,Megane,2003,1850,222000,1461
Opel,Zafira,2001,1600,240,1998
Zastava,55,2001,500,80000,1116
Ford,Galaxy,2001,2390,330000,1896
Fiat,Grande Punto,2006,2750,215000,1248
Opel,Astra,2005,2350,195000,1686
BMW,320,2011,8990,208000,1998
Mercedes,A 160,2001,2200,156000,1570
BMW,320,2007,4750,211000,1996
Kia,Pro_ceed,2011,5500,108000,1396
Peugeot,206,2002,1350,234000,1398
Peugeot,207,2006,3400,214136,1560
Opel,Astra,1998,450,200000,1700
Kia,Sportage,2012,10500,199000,1685
Fiat,Stilo,2002,1500,193250,1596
BMW,520,1988,999,228,1991
Peugeot,406,2000,1700,214000,1986
Audi,A4,2011,7750,210000,1984
VW,Golf 5,2004,3800,225830,1600
Opel,Astra,1996,630,300000,1600
Jaguar,X_Type,2003,3150,209750,1998
Fiat,Doblo,2003,2400,260000,1910
Audi,Allroad,2003,3000,310000,2496
Audi,A6,2010,9100,144863,1984
Fiat,Bravo,2007,3190,191000,2000
Opel,Astra,2005,3200,151500,1364
VW,Golf 6,2010,6550,196645,1598
Opel,Corsa,2003,1300,273165,1198
Renault,Kangoo,2014,7300,154000,1461
Fiat,Stilo,2002,1500,270000,1910
Fiat,Grande Punto,2013,5200,180000,1248
Opel,Astra,2016,8200,105000,1598
Fiat,Ulysse,2001,1600,250000,1999
Suzuki,Wagon R+,2003,1550,270000,1298
Kia,Picanto,2006,2390,160000,1125
Lada,Kalina,2007,1250,100000,1596
Peugeot,308,2013,3590,178000,1600
VW,Touran,2012,8300,123300,1598
Škoda,Octavia,2005,3400,289000,1896
Peugeot,207,2008,3300,186262,1560
VW,Passat,2007,4990,208800,2000
